1.5707963267949,0
1.57054632679917,-0.0499999994979808
1.56979632682949,-0.0999999900361529
1.56854632717463,-0.149999924098067
1.56679634633076,-0.199999497805608
1.56454639336369,-0.249998435151379
1.56179644526744,-0.299996667153499
1.55854649665986,-0.349993776166689
1.5547965603882,-0.399988989296897
1.55054666752914,-0.449981178401292
1.5457968673887,-0.499968860088267
1.54054722750235,-0.549950195717437
1.5347978336349,-0.599922991399641
1.52854878978061,-0.649884697996942
1.5218002181631,-0.699832411122624
1.5145522592354,-0.749762871141196
1.5068056602598,-0.799673421701483
1.49856906131119,-0.849573991629056
1.48984356305839,-0.899461766356568
1.48062717812495,-0.949327807437971
1.4709182037624,-0.999162480185022
1.46071522185026,-1.04895545366729
1.450017098896,-1.09869570071214
1.43882298603509,-1.14837149790475
1.42713231903095,-1.19797042558812
1.414944818275,-1.24747936786303
1.40226048878663,-1.29688451258809
1.38907962021319,-1.3461713513797
1.37540278683001,-1.39532467961208
1.36123084754043,-1.44432859641724
1.34656494587571,-1.49316650468503
1.33140650999513,-1.54182111106306
1.31575725268592,-1.59027442595679
1.2996191713633,-1.63850776352947
1.28299454807046,-1.68650174170216
1.26588594947857,-1.73423628215371
1.24829622688676,-1.78169061032079
1.23022851622216,-1.8288432553979
1.21168623803985,-1.87567205033731
1.19267309752291,-1.92215413184911
1.17319308448237,-1.96826594040121
1.15325047335727,-2.0139832202193
1.13284982321459,-2.05928101928692
1.1119959777493,-2.10413368934536
1.09069406528436,-2.14851488589377
1.06894949877068,-2.19239756818908
1.04676797578716,-2.23575399924603
1.02415547854067,-2.27855574583717
1.00111827386607,-2.32077367849285
0.977662913226172,-2.36237797150124
0.953796232711785,-2.40333810290831
0.929525353041681,-2.44362285451784
0.904857679562613,-2.4832003118914
0.879800902249306,-2.5220378643484
0.854362995704463,-2.56010220496603
0.828552219158763,-2.5973593305793
0.80237711647086,-2.63377454178101
0.775846516127382,-2.66931244292179
0.748969531242935,-2.70393694211007
0.7217555595601,-2.73761125121208
0.694214283449432,-2.77029788585186
0.666355669909464,-2.80195866541126
0.638189970566704,-2.83255471302993
0.609727721675631,-2.86204645560534
0.580979744118709,-2.89039362379276
0.551957143406367,-2.91755525200526
0.522671309677021,-2.94348967841372
0.493133917697052,-2.96815454494684
0.463356926860822,-2.99150679729112
0.433352581190668,-3.01350268489085
0.403133409336905,-3.03409776094815
0.372712224577815,-3.05324688242295
0.342102124819667,-3.07090421003296
0.311316492596698,-3.08702320825372
0.280370028154611,-3.10160780357984
0.24928019456474,-3.11471538993306
0.21806392162765,-3.12632635619695
0.186737975604783,-3.13642173066751
0.155318981961494,-3.14498485283204
0.123823425367052,-3.15200137336913
0.0922676496946415,-3.15745925414864
0.0606678580213577,-3.16134876823177
0.0290401126282112,-3.16366249987099
-0.00259966499987352,-3.16439534451005
-0.0342356941740589,-3.16354450878401
-0.0658523350015939,-3.16110951051924
-0.0974340883858137,-3.15709217873338
-0.128965596026139,-3.15149665363538
-0.160431640418078,-3.14432938662547
-0.191817144853224,-3.13559914029519
-0.223107173419257,-3.12531698842737
-0.254286930999945,-3.11349631599613
-0.285341763275139,-3.10015281916688
-0.316257156720781,-3.08530450529634
-0.347018738608894,-3.06897169293251
-0.377612277007591,-3.05117701181471
-0.408023680781069,-3.03194540287351
-0.438238999589615,-3.01130411823082
-0.468244423889597,-2.98928272119982
-0.498026284933474,-2.96591308628499
-0.52757105476979,-2.9412293991821
-0.556865346243174,-2.91526815677823
-0.58589591299434,-2.88806816715173
-0.614649649460094,-2.85967054957227
-0.643113590873323,-2.8301187345008
-0.671274913263002,-2.79945846358957
-0.699120933454195,-2.76773778968212
-0.726639109068046,-2.73500707681328
-0.753820104194366,-2.70128341638879
-0.780656844946466,-2.66657508756685
-0.807140424219178,-2.63092135182373
-0.833262211260272,-2.59436075938213
-0.859013851724586,-2.55693114850947
-0.88438726767402,-2.51866964551787
-0.909374657577543,-2.47961266476418
-0.933968496311187,-2.43979590864998
-0.958161535158049,-2.39925436762155
-0.981946801808294,-2.35802232016989
-1.00531760035915,-2.31613333283073
-1.02826751131491,-2.2736202601845
-1.05079039158693,-2.23051524485636
-1.07288037449364,-2.1868497175162
-1.09453186976053,-2.14265439687861
-1.11573956352016,-2.0979592897029
-1.13649841831213,-2.0527936907931
-1.15680367308315,-2.00718618299797
-1.17665084318696,-1.96116463721097
-1.19603572038437,-1.91475621237028
-1.21495437284328,-1.86798735545882
-1.23340314513862,-1.82088380150421
-1.25137865825241,-1.77347057357879
-1.26887780957372,-1.72577198279961
-1.28589777289871,-1.67781162832847
-1.30243599843058,-1.62961239737184
-1.3184902127796,-1.58119646518095
-1.33405841896311,-1.53258529505173
-1.34913889640551,-1.48379963832483
-1.36373020093829,-1.43485953438562
-1.37783116479996,-1.38578431066418
-1.39144089663614,-1.33659258263533
-1.40455878149949,-1.28730225381858
-1.41718445845994,-1.23793045168065
